2025-04-28 11:54:35,537 | WARNING  | django.request | Not Found: /favicon.ico
2025-04-28 21:45:49,697 | INFO     | app.pdf_extractor | Successfully extracted text from page 5
2025-04-28 21:45:52,741 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:45:52,742 | INFO     | app.pdf_extractor | Successfully extracted text from page 6
2025-04-28 21:45:55,286 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:45:55,287 | INFO     | app.pdf_extractor | Successfully extracted text from page 7
2025-04-28 21:45:57,193 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:45:57,194 | INFO     | app.pdf_extractor | Successfully extracted text from page 8
2025-04-28 21:45:57,195 | INFO     | app.pdf_extractor | Total extracted text length: 7357 characters
2025-04-28 21:45:58,042 | INFO     | app.pdf_extractor | Invoking LLM chain to extract data...
2025-04-28 21:46:02,553 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:46:02,555 | ERROR    | app.pdf_extractor | Error in LLM chain: Failed to parse ExamExtraction from completion {"extracted_questions": [{"question_no": "Problem7", "question_statement": "The problem presents a digital circuit with inputs A and B and output F. The circuit consists of logic gates, and the task is to derive the expression for F and simplify it.", "complete_answer": "## Step2: Problem7 Solution\nThe given circuit can be analyzed as follows:\n- The output of the top gate is $\\overline{AB}$.\n- The output of the bottom gate is $\\overline{\\overline{A}B}$.\n- These outputs are then fed into another gate.\n\n##3: Problem7 Expression\nThe expression for F based on the circuit diagram can be written as:\n\\[ F = \\overline{(\\overline{AB}) \\cdot (\\overline{\\overline{A}B})} \\]\n\n##4: Problem7 Simplification\nTo simplify, let's first find the expressions for $\\overline{AB}$ and $\\overline{\\overline{A}B}$:\n- $\\overline{AB} = \\overline{A} + \\overline{B}$ (De Morgan's Law)\n- $\\overline{\\overline{A}B} = A + \\overline{B}$ (De Morgan's Law)\n\n##5: Problem7 Further Simplification\nSubstitute these back into the expression for F:\n\\[ F = \\overline{(\\overline{A} + \\overline{B}) \\cdot (A + \\overline{B})} \\]\n\\[ F = \\overline{(\\overline{A}A + \\overline{A}\\overline{B} + \\overline{B}A + \\overline{B}\\overline{B})} \\]\n\\[ F = \\overline{(0 + \\overline{A}\\overline{B} + \\overline{B}A + \\overline{B})} \\]\n\\[ F = \\overline{(\\overline{A}\\overline{B} + \\overline{B}A + \\overline{B})} \\]\n\\[ F = \\overline{\\overline{B}(\\overline{A} + A +1)} \\]\n\\[ F = \\overline{\\overline{B} \\cdot1} \\]\n\\[ F = \\overline{\\overline{B}} \\]\n\\[ F = B \\]"}, {"question_no": "Problem8", "question_statement": "The problem requires finding a function to control a lamp based on two switches, x and y, with specific conditions.", "complete_answer": "##7: Problem8 Solution\nThe conditions for the lamp to be on are:\n- The front switch is on and the back switch is off.\n- The back switch is on.\n\n##8: Problem8 Expression\nFrom the truth table provided:\n| x | y | F |\n|---|---|---|\n|0 |0 |0 |\n|0 |1 |1 |\n|1 |0 |1 |\n|1 |1 |0 |\n\n##9: Problem8 Function\nThe function F can be expressed as:\n\\[ F = \\overline{x}y + x\\overline{y} \\]\n\\[ F = x \\oplus y \\]"}, {"question_no": "Problem9", "question_statement": "The problem provides a Boolean function and asks for a truth table.", "complete_answer": "##11: Problem9 Solution\nGiven:\n\\[ F(A, B, C) = (A+B')(B'+C)(A+C) \\]\n\n##12: Problem9 Truth Table\nTo draw the truth table, we calculate F for all combinations of A, B, and C."}, {"question_no": "2", "question_statement": "a. Simplify the following function using K-Map in SOP form.\nF=B'D+B'C'+ABCD\nd=A'BD+AB'C'D'\n\nb. Simplify the same function given in part (a) using K-Map in POS form.", "complete_answer": "No answer provided"}, {"question_no": "3", "question_statement": "Design a circuit that accepts input in Excess-3 code and generates output in8-4-2-1\n\nAssume inputs as A,B,C, and D and outputs as w,x,y, and z.\n\nTruth Table\n\nExcess-3\n\nterm decimal A B C D8-4 -2 -1\n W x Y z\n\nm3 0 0 0 1 1 0 0 0\nm4 1 0 1 0 0 0 1 1\nm5 2 0 1 0 1 1 1 0\nm6 3 0 1 1 0 1 0 1\nm7 4 0 1 1 1 1 0 0\nm8 5 1 0 0 1 0 1 1\nm9 6 1 0 1 1 0 1 0\nm10 7 1 0 1 0 0 1\nm11 8 1 0 1 1 0 0 0\nm12 9 1 1 0 0 1 1 1\n\nFunctions\n\nW = \u2211(8,9,10,11,12)\n\nX = \u2211(4,5,6,7,12)\n\nY = \u2211(4,5,8,9,12)\n\nZ = \u2211(4,6,8,10,12)\n\nd = \u2211(0,1,2,13,14,15)"}, {"question_no": "4", "question_statement": "We want to design a circuit that takes4-bit number as input and generates output \"0\" if the \ninput number is a multiple of3 and \"1\" otherwise. Assume inputs are represented by w,x,y and z.\n\ni. Draw the truth table\nii. Write down the function in \u03a3(I) notation and simplify It.", "complete_answer": "| W | X | Y | Z | F |\n|---|---|---|---|---|\n|0 |0 |0 |0 |0 |\n|0 |0 |0 |1 |1 |\n|0 |0 |1 |0 |1 |\n|0 |0 |1 |1 |0 |\n|0 |1 |0 |0 |1 |\n|0 |1 |0 |1 |0 |\n|0 |1 |1 |0 |0 |\n|0 |1 |1 |1 |1 |\n|1 |0 |0 |0 |0 |\n|1 |0 |0 |1 |1 |\n|1 |0 |1 |0 |0 |\n|1 |0 |1 |1 |1 |\n|1 |1 |0 |0 |1 |\n|1 |1 |0 |1 |0 |\n|1 |1 |1 |0 |1 |\n\nF = \u03a3(0,1,2,4,5,7,8,10,11,13,14)\n\nSimplification:\n\n| | yz | yz\u0304 | y\u0304z | y\u0304z\u0304 |\n|---|----|-----|-----|------|\n| wx\u0304|1 |1 | | |\n| wx\u0304| | | | |\n| w\u0304x| | |1 |1 |\n| w\u0304x\u0304| | | | |\n\nF = w\u0304y + x\u0304z + xyz + w\u0304xz + wyz\u0304 + wxy"}, {"question_no": "5", "question_statement": "An alarm sounds when certain conditions occur in a nuclear reactor. The output F of a logic circuit that drives the alarm must have a value of1 if:\n\nEither carbon dioxide pressure too low and temperature <=300\u00b0 C ( P=0 & T=1)\n\nor water pressure >10 bar and temperature >300\u00b0 c (W=0 & T=0)\n\nThe inputs to the system are:\n\n| Input | Binary | Condition |\n|-------|--------|-----------|\n| P |0 | carbon dioxide pressure too low |\n| |1 | carbon dioxide pressure acceptable |\n| T |0 | temperature >300\u00b0 C |\n| |1 | temperature <=300\u00b0 C |\n| W |0 | water pressure >10 bar |\n| |1 | water pressure <=10 bar |\n\nDraw the truth table for the above system and write down logic expression for the function:", "complete_answer": "| P | T | W | F |\n|---|---|---|---|\n|0 |0 |0 |1 |\n|0 |0 |1 |0 |\n|0 |1 |0 |1 |\n|0 |1 |1 |1 |\n|1 |0 |0 |0 |\n|1 |0 |1 |0 |\n|1 |1 |0 |0 |\n|1 |1 |1 |0 |\n\nF = \u2211(0,2,3,4)\n\nF = PTW + PTW + PTW + PTW"}]}. Got: 1 validation error for ExamExtraction
extracted_questions.4.complete_answer
  Field required [type=missing, input_value={'question_no': '3', 'que... = ∑(0,1,2,13,14,15)'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
For troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/OUTPUT_PARSING_FAILURE 
2025-04-28 21:46:04,623 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:46:04,624 | INFO     | app.pdf_extractor | Extracted 7 questions using fallback method
2025-04-28 21:46:04,624 | INFO     | app.views | Extracted 7 questions
2025-04-28 21:46:04,625 | INFO     | app.views | Rendering OCR extracted view with 7 questions
2025-04-28 21:46:51,849 | INFO     | app.views | ocr_extracted view called
2025-04-28 21:46:51,850 | INFO     | app.views | Processing latest upload: C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\Uni Working\grademate_folder\app\uploads\se_quiz_NwbfrWK.pdf
2025-04-28 21:46:51,852 | INFO     | app.pdf_extractor | Total pages in PDF: 2
2025-04-28 21:46:51,992 | INFO     | app.pdf_extractor | Successfully extracted 2 page images
2025-04-28 21:46:55,051 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:46:55,052 | INFO     | app.pdf_extractor | Successfully extracted text from page 1
2025-04-28 21:46:59,116 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:46:59,117 | INFO     | app.pdf_extractor | Successfully extracted text from page 2
2025-04-28 21:46:59,117 | INFO     | app.pdf_extractor | Total extracted text length: 3518 characters
2025-04-28 21:46:59,981 | INFO     | app.pdf_extractor | Invoking LLM chain to extract data...
2025-04-28 21:47:01,872 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:47:01,873 | INFO     | app.pdf_extractor | Extracted 11 questions from PDF
2025-04-28 21:47:01,874 | INFO     | app.views | Extracted 11 questions
2025-04-28 21:47:01,874 | INFO     | app.views | Rendering OCR extracted view with 11 questions
2025-04-28 21:47:08,085 | INFO     | app.views | ocr_extracted view called
2025-04-28 21:47:08,086 | INFO     | app.views | Processing latest upload: C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\Uni Working\grademate_folder\app\uploads\se_quiz_bs9CqYT.pdf
2025-04-28 21:47:08,087 | INFO     | app.pdf_extractor | Total pages in PDF: 2
2025-04-28 21:47:08,229 | INFO     | app.pdf_extractor | Successfully extracted 2 page images
2025-04-28 21:47:11,264 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:47:11,265 | INFO     | app.pdf_extractor | Successfully extracted text from page 1
2025-04-28 21:47:13,185 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:47:13,186 | INFO     | app.pdf_extractor | Successfully extracted text from page 2
2025-04-28 21:47:13,187 | INFO     | app.pdf_extractor | Total extracted text length: 3506 characters
2025-04-28 21:47:14,105 | INFO     | app.pdf_extractor | Invoking LLM chain to extract data...
2025-04-28 21:47:14,923 | INFO     | app.views | ocr_extracted view called
2025-04-28 21:47:14,925 | INFO     | app.views | Processing latest upload: C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\Uni Working\grademate_folder\app\uploads\DLD_Mids_Paper_DSF23_aLweSWV.pdf
2025-04-28 21:47:14,930 | INFO     | app.pdf_extractor | Total pages in PDF: 8
2025-04-28 21:47:15,627 | INFO     | app.pdf_extractor | Successfully extracted 8 page images
2025-04-28 21:47:16,074 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:47:16,075 | INFO     | app.pdf_extractor | Extracted 11 questions from PDF
2025-04-28 21:47:16,075 | INFO     | app.views | Extracted 11 questions
2025-04-28 21:47:16,076 | INFO     | app.views | Rendering OCR extracted view with 11 questions
2025-04-28 21:47:20,117 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:47:20,119 | INFO     | app.pdf_extractor | Successfully extracted text from page 1
2025-04-28 21:47:23,879 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:47:23,880 | INFO     | app.pdf_extractor | Successfully extracted text from page 2
2025-04-28 21:47:29,529 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:47:29,531 | INFO     | app.pdf_extractor | Successfully extracted text from page 3
2025-04-28 21:47:32,674 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:47:32,675 | INFO     | app.pdf_extractor | Successfully extracted text from page 4
2025-04-28 21:47:34,920 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:47:34,922 | INFO     | app.pdf_extractor | Successfully extracted text from page 5
2025-04-28 21:47:39,413 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:47:39,415 | INFO     | app.pdf_extractor | Successfully extracted text from page 6
2025-04-28 21:47:43,521 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:47:43,522 | INFO     | app.pdf_extractor | Successfully extracted text from page 7
2025-04-28 21:47:45,878 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:47:45,879 | INFO     | app.pdf_extractor | Successfully extracted text from page 8
2025-04-28 21:47:45,879 | INFO     | app.pdf_extractor | Total extracted text length: 13147 characters
2025-04-28 21:47:45,880 | WARNING  | app.pdf_extractor | Truncating extracted text from 13147 to 10000 characters
2025-04-28 21:47:46,749 | INFO     | app.pdf_extractor | Invoking LLM chain to extract data...
2025-04-28 21:47:50,255 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 21:47:50,484 | ERROR    | app.pdf_extractor | Error in LLM chain: Invalid json output: ```
{
  "extracted_questions": [
    {
      "question_no": "1",
      "question_statement": "Give brief answers to all of the following parts. 1. Convert2408.4 from hexadecimal to decimal number system. 2. Convert1024.25 from decimal to binary number system. 3. Perform M-N using r-1's complement where M=3250 and N=2740 are in decimal number system.",
      "complete_answer": "1. (2408.4)_{4} = (2 \u00d74^{3}) + (4 \u00d74^{2}) + (0 \u00d74^{1}) + (8 \u00d74^{0}) + (4 \u00d74^{-1}) = (2 \u00d764) + (4 \u00d716) + (0) + (8) + (1) + (1) = (9227.25)_{10} 2. (1024.25)_{10} = (10000000000.01)_{2} 3. M =3250 N=2740 9's complement of N:7259 +3250 \u00a0 \u00a0 \u00a0 \u00a0 \u00a0 +1 \u00a0 \u00a0 0509 \u2192 +1 -2740 7259 Thus M-N =510"
    },
    {
      "question_no": "4",
      "question_statement": "Write down the function in Product of Maxterm form and express it in \u03a0 notation. $f(x,y,z)=x'y'z'+xyz+x'y z'$",
      "complete_answer": "Truth Table: | $x$ | $y$ | $z$ | $F$ | $\bar F$ | | :-- | :-- | :-- | :-- | :------ | |0 |0 |0 |1 |0 | |0 |0 |1 |0 |1 | |0 |1 |0 |1 |0 | |0 |1 |1 |1 |0 | |1 |0 |0 |0 |1 | |1 |0 |1 |0 |1 | |1 |1 |0 |1 |0 | |1 |1 |1 |1 |0 | $\bar F = \bar x'y z + \bar x y z + x y \bar z + x \bar y z + x y z \u222b \bar F = (x+y+z) \u22c5 (x+\bar y + z) \u22c5 (x + y + \bar z) \u22c5 (\bar x + y + z) \u22c5 (\bar x + y + z) (\bar F)'= f = (x+j+z) \u22c5 (x+\bar y + z) \u22c5 (x + y + \bar z) \u222b F = \u2227(2,3,4,5,6) \u222b In POS Form"
